index,show/id,show/cache_time,show/canonical_name,show/clips_count,show/description,show/episodes_count,show/feature_films_count,show/film_clips_count,show/genre,show/genres,show/is_movie,show/is_showtime_only,show/is_subscriber_only,show/link_description,show/name,show/rating,show/seasons_count,show/series_id,show/thumbnail_url,show/key_art_url,show/type,show/videos_count,show/availability/0,show/availability/1,show/availability/2,show/is_coppa,show/is_web_only,show/available_package_ids,show/company/id,show/company/channel_id,show/company/name,show/company/short_name,show/company/canonical_name,show/company/key_art_url,show/company/network_logo_url,show/company/has_logo_url
30,21027,2017-08-10T15:32:23+00:00,empire,200,"From Academy Award nominee Lee Daniels (“Lee Daniels’ The Butler,” “Precious”) and Emmy Award winner Danny Strong (“Game Change,” “Lee Daniels’ The Butler”), comes EMPIRE, a sexy and powerful new drama about the head of a music empire whose three sons and wife all battle for his throne. Set to an original soundtrack written and produced by hip-hop hitmaker Timbaland, the family drama stars Academy Award nominee Terrence Howard (“Crash,” “Hustle & Flow”) and Academy Award and Emmy Award nominee Taraji P. Henson (“Person of Interest,” “The Curious Case of Benjamin Button”).",48,0,0,Drama,Drama~Soap Operas|Music~Musicals,False,False,False,,Empire,4.57500889,3,50019341,https://ib2.hulu.com/show/21027?size=476x268&region=US,https://ib2.hulu.com/show_key_art/21027?size=1600x600&region=US,show,248,web,living_room,mobile,False,False,"1,2,14",8,2,FOX,FOX,fox,https://ib1.hulu.com/company_key_art/8?size=1600x600&region=US,https://ib1.hulu.com/company_logo/8?bg=dim&color=0&format=png&region=US,True
31,35,2017-08-10T14:43:49+00:00,its-always-sunny-in-philadelphia,8,"Wednesdays at 10pm on FXX. It's Always Sunny in Philadelphia features Mac, Dennis, Charlie, Sweet Dee and Frank, five ne’er-do-wells who own and operate Paddy’s Pub in Philadelphia. Their constant scheming usually lands them in a world of hurt, yet they never seem to learn from their mistakes. As they say, some things never change. So prepare for more depraved schemes, half-baked arguments and absurdly underhanded plots to subvert one another.

It's Always Sunny in Philadelphia was created by Rob McElhenney and is executive produced by Rob McElhenney, Charlie Day, Glenn Howerton, Michael Rotenberg, Nicholas Frenkel, Tom Lofaro, Rob Rosell, Scott Marder and David Hornsby. An FX Networks Original Series.",123,0,0,Comedy,Comedy~Sitcoms,False,False,False,"Visit the official <a href=""http://www.fxnetworks.com/shows/originals/sunny/ "" target=""_blank"">It's Always Sunny in Philadelphia</a> website",It's Always Sunny in Philadelphia,4.478408089,11,395,https://ib4.hulu.com/show/35?size=476x268&region=US,https://ib4.hulu.com/show_key_art/35?size=1600x600&region=US,show,131,web,living_room,mobile,False,False,"1,2,14",697,50000479,FXX,FXX,fxx,https://ib1.hulu.com/company_key_art/697?size=1600x600&region=US,https://ib1.hulu.com/company_logo/697?bg=dim&color=0&format=png&region=US,True
32,150,2017-08-10T15:39:59+00:00,keeping-up-with-the-kardashians,683,Keeping Up with the Kardashians takes viewers inside the hectic lives of Hollywood's modern-day Brady Bunch. Can two famous clans come together as one united front? Or will their individual lust for the limelight end up fracturing the family?,181,0,0,Reality and Game Shows,Reality and Game Shows~Real Life Drama|Teen,False,False,False,,Keeping Up With the Kardashians,3.211605378,12,1101,https://ib.hulu.com/show/150?size=476x268&region=US,https://ib.hulu.com/show_key_art/150?size=1600x600&region=US,show,864,web,living_room,mobile,False,False,"1,2,5,14",13,5,E! Entertainment,E! Entertainment,e-entertainment,https://ib.hulu.com/company_key_art/13?size=1600x600&region=US,,False
33,15094,2017-08-10T15:14:51+00:00,the-good-wife,1,"Julianna Margulies (ER) ignites the screen as Alicia Florrick, the political wife whose world is shattered when her husband (Chris Noth, Sex & the City, Law & Order) is caught in a sex and corruption scandal. Forced to support her family, Alicia returns to work at a Chicago law firm headed by Diane Lockhart (Emmy and Tony Award winner Christine Baranski) and Will Gardner (Josh Charles), a driven attorney with a passion for justice. A gripping blend of courtroom drama, politics and steamy personal relationships, THE GOOD WIFE features an A-List cast of regulars and guest stars like Michael J. Fox, Matthew Perry and Rita Wilson. Hailed by the Chicago Tribune for its “deluxe production values, smart writing, and outstanding array of actors,” the series earned 14 Emmy nominations in its first two seasons alone. With fascinating characters and timely scripts torn from the headlines, the verdict is in: THE GOOD WIFE is great entertainment.",156,0,0,Drama,Drama~Crime and Courtroom Drama,False,False,False,,The Good Wife,4.560711786,7,50012096,https://ib4.hulu.com/show/15094?size=476x268&region=US,https://ib4.hulu.com/show_key_art/15094?size=1600x600&region=US,show,157,web,living_room,mobile,False,False,"1,2,14",430,50000185,CBS,CBS,cbs,https://ib1.hulu.com/company_key_art/430?size=1600x600&region=US,,False
34,13844,2017-08-10T14:58:12+00:00,curious-george,0,"For nearly 65 years, generations of young children have been charmed by the literary adventures of Curious George. Now George is ready for his next big adventure! Based on the best-selling Curious George books by Margret and H.A. Rey, the series expands George’s world to include a host of colorful new characters and original locales, while maintaining the charm of the beloved books. The series aims to inspire kids to explore science, math, and engineering in the world around them.",108,0,0,Kids,Kids|Comedy|Animation and Cartoons,False,False,False,,Curious George,3.578587476,9,50011225,https://ib.hulu.com/show/13844?size=476x268&region=US,https://ib.hulu.com/show_key_art/13844?size=1600x600&region=US,show,108,web,living_room,mobile,True,False,"2,5,14",727,50000510,Universal Television,Universal Television,universal-television,https://ib.hulu.com/company_key_art/727?size=1600x600&region=US,,False
35,1304,2017-08-10T14:27:54+00:00,naruto,0,"The Village Hidden in the Leaves is home to the stealthiest ninja in the land.  But twelve years earlier, a fearsome Nine-tailed Fox terrorized the village before it was subdued and its spirit sealed within the body of a baby boy--Naruto Uzumaki!",440,0,0,Anime,Anime~Anime - Action Adventure|International~Japanese,False,False,False,,Naruto,4.212936615,4,10348,https://ib.hulu.com/show/1304?size=476x268&region=US,https://ib.hulu.com/show_key_art/1304?size=1600x600&region=US,show,440,web,living_room,mobile,False,False,"1,2,5,14",960,50000741,Viz Media,Viz Media,viz-media,https://ib4.hulu.com/company_key_art/960?size=1600x600&region=US,,False
36,15360,2017-08-10T14:59:23+00:00,the-goldbergs,169,"The Goldbergs are a loving family like any other, just with a lot more yelling, but for geeky 11-year old Adam these were his wonder years and he faced them armed with a video camera to capture all the crazy.",95,0,0,Comedy,Comedy~Sitcoms|Family,False,False,False,,The Goldbergs,4.384575644,4,50012945,https://ib.hulu.com/show/15360?size=476x268&region=US,https://ib.hulu.com/show_key_art/15360?size=1600x600&region=US,show,264,web,living_room,mobile,False,False,"1,2,14",231,282,ABC,ABC,abc,https://ib.hulu.com/company_key_art/231?size=1600x600&region=US,https://ib.hulu.com/company_logo/231?bg=dim&color=0&format=png&region=US,True
37,19738,2017-08-10T15:22:30+00:00,blackish,229,"Andre 'Dre' Johnson has a great job, a beautiful wife, Rainbow, four kids, and a colonial home in the 'burbs. But has success brought too much assimilation for this black family?",72,0,0,Comedy,Comedy~Sitcoms|Family,False,False,False,,Black-ish,4.23707817,3,50017742,https://ib3.hulu.com/show/19738?size=476x268&region=US,https://ib3.hulu.com/show_key_art/19738?size=1600x600&region=US,show,301,web,living_room,mobile,False,False,"1,2,14",231,282,ABC,ABC,abc,https://ib.hulu.com/company_key_art/231?size=1600x600&region=US,https://ib.hulu.com/company_logo/231?bg=dim&color=0&format=png&region=US,True
38,2259,2017-08-10T15:29:44+00:00,desperate-housewives,323,"ABC's Desperate Housewives offers a deliciously juicy glimpse into the lives of everyone's favorite housewives. On the surface, the ladies of Wisteria Lane appear to be the picture of suburban America. But underneath lay bigger mysteries - infidelity, deceit, blackmail, and even murder. And with not-so-honest husbands, complicated relationships, family drama and meddling neighbors adding to the turmoil, it's no wonder things aren't always as they seem.",180,0,0,Drama,Drama,False,False,False,"Read bios, recaps and tour Wisteria Lane at the official <a href=""http://abc.go.com/primetime/desperatehousewives/index?pn=index&CID=09_Hulu_ABC"" target=""_blank"">Desperate Housewives site</a>",Desperate Housewives,3.698476373,8,11971,https://ib.hulu.com/show/2259?size=476x268&region=US,https://ib.hulu.com/show_key_art/2259?size=1600x600&region=US,show,503,web,living_room,mobile,False,False,"1,2,4,5,14",231,282,ABC,ABC,abc,https://ib.hulu.com/company_key_art/231?size=1600x600&region=US,https://ib.hulu.com/company_logo/231?bg=dim&color=0&format=png&region=US,True
39,7889,2017-08-10T14:12:49+00:00,csi-crime-scene-investigation,0,"""CSI: Crime Scene Investigation"" is a fast-paced drama about a team of forensic investigators trained to solve crimes by examining the evidence. They are on the case 24/7, scouring the scene, collecting the irrefutable evidence and finding the missing pieces that will solve the mystery.",337,0,0,Drama,Drama~Crime and Courtroom Drama,False,False,False,,CSI: Crime Scene Investigation,4.496905704,16,50004835,https://ib4.hulu.com/show/7889?size=476x268&region=US,https://ib4.hulu.com/show_key_art/7889?size=1600x600&region=US,show,337,web,living_room,mobile,False,False,"2,14",16,7,USA,USA,usa,https://ib3.hulu.com/company_key_art/16?size=1600x600&region=US,https://ib3.hulu.com/company_logo/16?bg=dim&color=0&format=png&region=US,True
40,3433,2017-08-10T15:04:59+00:00,archer,14,"Archer chronicles an international spy agency and the lives of its employees. Although their work of espionage, reconnaissance missions, wiretapping and undercover surveillance is daunting and dangerous, every covert operation and global crisis is actually just another excuse for the staff to undermine, sabotage and betray each other for personal gain. ",85,0,0,Animation and Cartoons,Animation and Cartoons~Primetime Animation|Action and Adventure~Espionage|Comedy,False,False,False,,Archer,4.448908555,7,50000287,https://ib.hulu.com/show/3433?size=476x268&region=US,https://ib.hulu.com/show_key_art/3433?size=1600x600&region=US,show,99,web,living_room,mobile,False,False,"1,2,14",697,50000479,FXX,FXX,fxx,https://ib1.hulu.com/company_key_art/697?size=1600x600&region=US,https://ib1.hulu.com/company_logo/697?bg=dim&color=0&format=png&region=US,True
41,16937,2017-08-10T14:21:23+00:00,broad-city,60,"A bottle of wine tastes just as good when you pay with all pennies. That's a fact. And no matter what the city throws at twenty-somethings Abbi and Ilana, these broads are all in. Catch the totally fresh, new series based on the acclaimed digital shorts.",30,0,0,Comedy,Comedy,False,False,False,,Broad City,4.642177106,3,50014621,https://ib1.hulu.com/show/16937?size=476x268&region=US,https://ib1.hulu.com/show_key_art/16937?size=1600x600&region=US,show,90,web,living_room,mobile,False,False,"1,2,14",99,129,Comedy Central,Comedy Central,comedy-central,https://ib4.hulu.com/company_key_art/99?size=1600x600&region=US,https://ib4.hulu.com/company_logo/99?bg=dim&color=0&format=png&region=US,True
42,8322,2017-08-10T15:43:43+00:00,americas-next-top-model,0,"Young women of various backgrounds, shapes and sizes compete to prove that they can make it in the high-stress, high-stakes world of modeling. With mentoring by supermodel Tyra Banks and exposure to prolific fashion-industry gurus, the finalists compete in an accelerated modeling boot camp. Participants learn to master complicated catwalks, fashion photo shoots and perfect publicity skills, all under 24-hour-a-day surveillance of the cameras that chronicle every move.",283,0,0,Reality and Game Shows,Reality and Game Shows|Teen,False,False,False,,America's Next Top Model,3.541373579,22,50005389,https://ib2.hulu.com/show/8322?size=476x268&region=US,https://ib2.hulu.com/show_key_art/8322?size=1600x600&region=US,show,283,web,living_room,mobile,False,False,"2,14",430,50000185,CBS,CBS,cbs,https://ib1.hulu.com/company_key_art/430?size=1600x600&region=US,,False
43,17312,2017-08-10T15:56:15+00:00,the-tonight-show-starring-jimmy-fallon,3442,"Join Jimmy Fallon for a daily mix of jokes, sketches, celebrity interviews and musical guests.",18,0,0,Comedy,Comedy~Late Night Comedy,False,False,False,,The Tonight Show Starring Jimmy Fallon,4.155577697,1,50014971,https://ib4.hulu.com/show/17312?size=476x268&region=US,https://ib4.hulu.com/show_key_art/17312?size=1600x600&region=US,show,3460,web,living_room,mobile,False,False,"1,2,14",2,24,NBC,NBC,nbc,https://ib.hulu.com/company_key_art/2?size=1600x600&region=US,https://ib.hulu.com/company_logo/2?bg=dim&color=0&format=png&region=US,True
44,8898,2017-08-10T14:42:00+00:00,key-and-peele,96,"Tired of watching just one comedian at a time? Get a pair. Catch sketch comedy masters and best friends Keegan-Michael Key and Jordan Peele for a half hour of irreverent wit, pop-culture impressions and escalating absurdity.",53,0,0,Comedy,Comedy~Sketch Comedy,False,False,False,,Key & Peele,4.438184167,5,50006165,https://ib.hulu.com/show/8898?size=476x268&region=US,https://ib.hulu.com/show_key_art/8898?size=1600x600&region=US,show,149,web,living_room,mobile,False,False,"2,14",99,129,Comedy Central,Comedy Central,comedy-central,https://ib4.hulu.com/company_key_art/99?size=1600x600&region=US,https://ib4.hulu.com/company_logo/99?bg=dim&color=0&format=png&region=US,True
45,29524,2017-08-10T15:28:43+00:00,the-golden-girls,1,"The Golden Girls is the story of four older women who share a house in Miami Beach, Florida. Bea Arthur plays Dorothy, a divorced school teacher, with a sardonic wit. Rue McClanahan plays Blanche, a man-hunting Southern Belle. Betty White plays Rose, a very sweet woman who is somewhat spacey. Rounding out the trio is Estelle Getty, playing Dorothy's outspoken mother, Sophia. ",180,0,0,Classics,Classics|Comedy~Sitcoms,False,False,False,,The Golden Girls,4.591255389,7,50027692,https://ib2.hulu.com/show/29524?size=476x268&region=US,https://ib2.hulu.com/show_key_art/29524?size=1600x600&region=US,show,181,web,living_room,mobile,False,False,"1,2,14",170,204,ABC Studios,ABC Studios,abc-studios,https://ib2.hulu.com/company_key_art/170?size=1600x600&region=US,https://ib2.hulu.com/company_logo/170?bg=dim&color=0&format=png&region=US,True
46,21721,2017-08-10T14:30:46+00:00,steven-universe,102,"Steven Universe is about the misadventures of a boy named Steven, the ultimate ""little brother"" to a team of magical guardians of humanity—the Crystal Gems. Steven may not be as powerful as the Crystal Gems. Or as savvy. But that doesn't stop him from joining Garnet, Amethyst and Pearl on their magical adventures and somehow finding a way to save the day!",102,0,0,Comedy,Comedy|Kids|Teen,False,False,False,,Steven Universe,4.416828893,3,50019892,https://ib3.hulu.com/show/21721?size=476x268&region=US,https://ib3.hulu.com/show_key_art/21721?size=1600x600&region=US,show,204,web,living_room,mobile,True,False,"1,2,14",855,50000651,Cartoon Network,Cartoon Network,cartoon-network,https://ib2.hulu.com/company_key_art/855?size=1600x600&region=US,,False
47,57,2017-08-10T15:12:13+00:00,kitchen-nightmares,1,An unscripted series in which Gordon Ramsay attempts to turn deserted restaurants into the most sought-after venues in town.,92,0,0,Reality and Game Shows,Reality and Game Shows~Real Life Drama|Food|Family,False,False,False,"For insider news, photos, and more visit the official <a href=""http://www.fox.com/kitchennightmares/"" target=""_blank"">Kitchen Nightmares</a> website",Kitchen Nightmares,4.019048561,6,23,https://ib3.hulu.com/show/57?size=476x268&region=US,https://ib3.hulu.com/show_key_art/57?size=1600x600&region=US,show,93,web,living_room,mobile,False,False,"1,2,14",8,2,FOX,FOX,fox,https://ib1.hulu.com/company_key_art/8?size=1600x600&region=US,https://ib1.hulu.com/company_logo/8?bg=dim&color=0&format=png&region=US,True
48,21985,2017-08-10T14:22:08+00:00,the-last-man-on-earth,65,"The year is 2020, and after a deadly virus has swept the planet, only one man is left on earth: Phil Miller (Will Forte). He used to be just an average guy who loved his family and hated his job. Now, in his RV, Phil searches the country for other survivors. He has traveled to every city, every town and every outpost in the United States, Mexico and Canada, and has found no one. As he returns to his hometown of Tucson, Phil comes to the painful realization that he is almost certainly the last living being on the face of the earth. All he wants is for someone – anyone – to find him in Tucson – preferably a woman. ",48,0,0,Comedy,Comedy|Science Fiction,False,False,False,,The Last Man on Earth,4.339346137,3,50020342,https://ib.hulu.com/show/21985?size=476x268&region=US,https://ib.hulu.com/show_key_art/21985?size=1600x600&region=US,show,113,web,living_room,mobile,False,False,"1,2,14",8,2,FOX,FOX,fox,https://ib1.hulu.com/company_key_art/8?size=1600x600&region=US,https://ib1.hulu.com/company_logo/8?bg=dim&color=0&format=png&region=US,True
49,5638,2017-08-10T14:38:02+00:00,yu-gi-oh,4,"Meet Yugi, an eager young freshman at Domino High School. Yugi and his best friends, Joey, Tristan, and Tea share a love of a cool new game that's sweeping the nation...Duel Monsters! In this card-battling game, players pit different mystical creatures against one another in action-packed, high intensity duels.",236,0,0,Anime,Anime~Anime - Tournament|Teen|Videogames,False,False,False,,Yu-Gi-Oh!,3.674606741,5,50002567,https://ib4.hulu.com/show/5638?size=476x268&region=US,https://ib4.hulu.com/show_key_art/5638?size=1600x600&region=US,show,240,web,living_room,mobile,True,False,"1,2,14",645,50000417,4K Media,4K Media,4k-media,https://ib4.hulu.com/company_key_art/645?size=1600x600&region=US,,False
50,23200,2017-08-10T15:10:16+00:00,elementary,1,ELEMENTARY stars Jonny Lee Miller as detective Sherlock Holmes and Lucy Liu as Dr. Joan Watson in a modern-day drama about a crime-solving duo that cracks the NYPD’s most impossible cases.,120,0,0,Drama,Drama~Crime and Courtroom Drama,False,False,False,,Elementary,4.574669187,5,50021483,https://ib2.hulu.com/show/23200?size=476x268&region=US,https://ib2.hulu.com/show_key_art/23200?size=1600x600&region=US,show,121,web,living_room,mobile,False,False,"2,14",430,50000185,CBS,CBS,cbs,https://ib1.hulu.com/company_key_art/430?size=1600x600&region=US,,False
51,969,2017-08-10T15:37:26+00:00,americas-got-talent,171,America votes in the ultimate talent show to determine which act deserves a million dollars.,12,0,0,Reality and Game Shows,Reality and Game Shows~Competition|Teen,False,False,False,,America's Got Talent,3.335469442,1,240,https://ib3.hulu.com/show/969?size=476x268&region=US,https://ib3.hulu.com/show_key_art/969?size=1600x600&region=US,show,183,web,living_room,mobile,False,False,"1,2,14",2,24,NBC,NBC,nbc,https://ib.hulu.com/company_key_art/2?size=1600x600&region=US,https://ib.hulu.com/company_logo/2?bg=dim&color=0&format=png&region=US,True
52,12844,2017-08-10T14:38:08+00:00,sabrina-the-teenage-witch,0,"Sabrina is a normal teenager, except for one thing -- she's a witch! Guided by her aunts, who come from a long line of witches, and Salem, a mischievous warlock doing penance as a black cat, Sabrina continually struggles to harness her powers while wittingly wreaking havoc on friends and foes alike. While struggling through the growing pains associated with being a witch and getting into lots of harmless trouble along the way, Sabrina realizes that magic is not quite as easy as pointing your finger.",163,0,0,Family,Family|Comedy|Teen,False,False,False,,Sabrina: The Teenage Witch,3.905827813,7,50010208,https://ib4.hulu.com/show/12844?size=476x268&region=US,https://ib4.hulu.com/show_key_art/12844?size=1600x600&region=US,show,163,web,living_room,mobile,False,False,"2,14",430,50000185,CBS,CBS,cbs,https://ib1.hulu.com/company_key_art/430?size=1600x600&region=US,,False
